season,round,race_name,date,country,locality,circuit_id,split,driver_id,constructor_id,position,points,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,raikkonen,ferrari,4,12,6,56,Finished,+3.835,6,1:43.026,190.472,103.02600000000001
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,massa,williams,5,10,4,56,Finished,+8.544,4,1:42.734,191.013,102.73400000000001
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,bottas,williams,6,8,5,56,Finished,+9.885,7,1:43.051,190.426,103.051
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,grosjean,lotus_f1,7,6,8,56,Finished,+19.008,8,1:43.134,190.272,103.134
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,nasr,sauber,8,4,9,56,Finished,+22.625,12,1:43.692,189.248,103.69200000000001
2015,3,Chinese Grand Prix,2015-04-12,China,Shanghai,shanghai,train,ricciardo,red_bull,9,2,7,56,Finished,+32.117,9,1:43.245,190.068,103.245
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,hamilton,mercedes,1,25,1,57,Finished,1:35:05.809,5,1:37.857,199.098,97.857
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,raikkonen,ferrari,2,18,4,57,Finished,+3.380,1,1:36.311,202.294,96.311
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,rosberg,mercedes,3,15,3,57,Finished,+6.033,3,1:37.326,200.184,97.326
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,bottas,williams,4,12,5,57,Finished,+42.957,6,1:38.095,198.615,98.095
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,vettel,ferrari,5,10,2,57,Finished,+43.989,2,1:36.624,201.639,96.624
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,ricciardo,red_bull,6,8,7,57,Finished,+1:01.751,12,1:38.948,196.903,98.94800000000001
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain,Sakhir,bahrain,train,grosjean,lotus_f1,7,6,10,57,Finished,+1:24.763,15,1:39.161,196.48,99.161
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,rosberg,mercedes,1,25,1,66,Finished,1:41:12.555,2,1:29.109,188.061,89.10900000000001
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,hamilton,mercedes,2,18,2,66,Finished,+17.551,1,1:28.270,189.849,88.27
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,vettel,ferrari,3,15,3,66,Finished,+45.342,6,1:30.737,184.687,90.737
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,bottas,williams,4,12,4,66,Finished,+59.217,5,1:30.711,184.74,90.711
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,raikkonen,ferrari,5,10,7,66,Finished,+1:00.002,3,1:29.931,186.342,89.931
2015,5,Spanish Grand Prix,2015-05-10,Spain,Montmeló,catalunya,train,massa,williams,6,8,9,66,Finished,+1:21.314,4,1:30.374,185.429,90.374
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,rosberg,mercedes,1,25,2,78,Finished,1:49:18.420,2,1:18.599,152.841,78.599
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,vettel,ferrari,2,18,3,78,Finished,+4.486,4,1:18.854,152.347,78.854
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,hamilton,mercedes,3,15,1,78,Finished,+6.053,3,1:18.676,152.692,78.676
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,kvyat,red_bull,4,12,5,78,Finished,+11.965,7,1:19.130,151.815,79.13
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,ricciardo,red_bull,5,10,4,78,Finished,+13.608,1,1:18.063,153.891,78.063
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,raikkonen,ferrari,6,8,6,78,Finished,+14.345,10,1:19.651,150.822,79.651
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,perez,force_india,7,6,7,78,Finished,+15.013,11,1:19.657,150.811,79.657
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,button,mclaren,8,4,10,78,Finished,+16.063,9,1:19.490,151.128,79.49
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,nasr,sauber,9,2,14,78,Finished,+23.626,15,1:20.017,150.133,80.017
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,sainz,toro_rosso,10,1,0,78,Finished,+25.056,13,1:19.816,150.511,79.816
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,hulkenberg,force_india,11,0,11,78,Finished,+26.232,14,1:19.921,150.313,79.92099999999999
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,grosjean,lotus_f1,12,0,15,78,Finished,+28.415,17,1:20.483,149.263,80.483
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,ericsson,sauber,13,0,17,78,Finished,+31.159,8,1:19.285,151.519,79.285
2015,6,Monaco Grand Prix,2015-05-24,Monaco,Monte-Carlo,monaco,train,bottas,williams,14,0,16,78,Finished,+45.789,6,1:18.944,152.173,78.944
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,hamilton,mercedes,1,25,1,70,Finished,1:31:53.145,3,1:17.472,202.648,77.47200000000001
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,rosberg,mercedes,2,18,2,70,Finished,+2.285,5,1:17.637,202.218,77.637
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,bottas,williams,3,15,4,70,Finished,+40.666,6,1:17.922,201.478,77.922
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,raikkonen,ferrari,4,12,3,70,Finished,+45.625,1,1:16.987,203.925,76.987
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,vettel,ferrari,5,10,18,70,Finished,+49.903,2,1:17.105,203.613,77.105
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,massa,williams,6,8,15,70,Finished,+56.381,4,1:17.553,202.437,77.553
2015,7,Canadian Grand Prix,2015-06-07,Canada,Montreal,villeneuve,train,maldonado,lotus_f1,7,6,6,70,Finished,+1:06.664,10,1:18.385,200.288,78.385
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,rosberg,mercedes,1,25,2,71,Finished,1:30:16.930,1,1:11.235,218.622,71.235
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,hamilton,mercedes,2,18,1,71,Finished,+8.800,2,1:11.475,217.888,71.475
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,massa,williams,3,15,4,71,Finished,+17.573,4,1:11.613,217.468,71.613
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,vettel,ferrari,4,12,3,71,Finished,+18.181,3,1:11.499,217.815,71.499
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,bottas,williams,5,10,6,71,Finished,+53.604,7,1:12.248,215.557,72.248
2015,8,Austrian Grand Prix,2015-06-21,Austria,Spielberg,red_bull_ring,train,hulkenberg,force_india,6,8,5,71,Finished,+1:04.075,12,1:12.541,214.686,72.541
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,hamilton,mercedes,1,25,1,52,Finished,1:31:27.729,1,1:37.093,218.425,97.093
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,rosberg,mercedes,2,18,2,52,Finished,+10.956,2,1:37.403,217.73,97.40299999999999
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,vettel,ferrari,3,15,6,52,Finished,+25.443,6,1:37.707,217.053,97.707
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,massa,williams,4,12,3,52,Finished,+36.839,3,1:37.466,217.589,97.46600000000001
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,bottas,williams,5,10,4,52,Finished,+1:03.194,5,1:37.513,217.484,97.513
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,kvyat,red_bull,6,8,7,52,Finished,+1:03.955,7,1:37.910,216.603,97.91
2015,9,British Grand Prix,2015-07-05,UK,Silverstone,silverstone,train,hulkenberg,force_india,7,6,9,52,Finished,+1:18.744,9,1:38.296,215.752,98.29599999999999
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,hamilton,mercedes,1,25,1,43,Finished,1:23:40.387,2,1:52.504,224.12,112.50399999999999
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,rosberg,mercedes,2,18,2,43,Finished,+2.058,1,1:52.416,224.295,112.416
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,grosjean,lotus_f1,3,15,9,43,Finished,+37.988,12,1:54.779,219.677,114.779
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,kvyat,red_bull,4,12,12,43,Finished,+45.692,3,1:53.032,223.073,113.032
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,perez,force_india,5,10,4,43,Finished,+53.997,13,1:54.796,219.645,114.79599999999999
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,massa,williams,6,8,6,43,Finished,+55.283,8,1:54.093,220.998,114.093
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,raikkonen,ferrari,7,6,16,43,Finished,+55.703,9,1:54.517,220.18,114.517
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,max_verstappen,toro_rosso,8,4,18,43,Finished,+56.076,4,1:53.276,222.592,113.27600000000001
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,ericsson,sauber,10,1,13,43,Finished,+1:31.234,7,1:54.022,221.136,114.02199999999999
2015,11,Belgian Grand Prix,2015-08-23,Belgium,Spa,spa,train,nasr,sauber,11,0,14,43,Finished,+1:42.311,6,1:53.991,221.196,113.991
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,hamilton,mercedes,1,25,1,53,Finished,1:18:00.688,1,1:26.672,240.617,86.672
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,vettel,ferrari,2,18,3,53,Finished,+25.042,3,1:27.376,238.678,87.376
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,massa,williams,3,15,5,53,Finished,+47.635,8,1:27.874,237.326,87.874
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,bottas,williams,4,12,6,53,Finished,+47.996,6,1:27.525,238.272,87.525
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,raikkonen,ferrari,5,10,2,53,Finished,+1:08.860,7,1:27.584,238.111,87.584
2015,12,Italian Grand Prix,2015-09-06,Italy,Monza,monza,train,perez,force_india,6,8,7,53,Finished,+1:12.783,10,1:28.140,236.609,88.14
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,vettel,ferrari,1,25,1,61,Finished,2:01:22.118,2,1:50.069,165.659,110.069
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,ricciardo,red_bull,2,18,2,61,Finished,+1.478,1,1:50.041,165.701,110.041
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,raikkonen,ferrari,3,15,3,61,Finished,+17.154,5,1:50.341,165.251,110.34100000000001
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,rosberg,mercedes,4,12,6,61,Finished,+24.720,7,1:50.934,164.368,110.934
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,bottas,williams,5,10,7,61,Finished,+34.204,10,1:51.342,163.765,111.342
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,kvyat,red_bull,6,8,4,61,Finished,+35.508,8,1:51.109,164.109,111.10900000000001
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,perez,force_india,7,6,13,61,Finished,+50.836,12,1:51.970,162.847,111.97
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,max_verstappen,toro_rosso,8,4,8,61,Finished,+51.450,4,1:50.298,165.315,110.298
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,sainz,toro_rosso,9,2,14,61,Finished,+52.860,6,1:50.401,165.161,110.40100000000001
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,nasr,sauber,10,1,16,61,Finished,+1:30.045,15,1:52.566,161.984,112.566
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,ericsson,sauber,11,0,17,61,Finished,+1:37.507,11,1:51.594,163.395,111.594
2015,13,Singapore Grand Prix,2015-09-20,Singapore,Marina Bay,marina_bay,train,maldonado,lotus_f1,12,0,18,61,Finished,+1:37.718,3,1:50.175,165.5,110.175
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,hamilton,mercedes,1,25,2,53,Finished,1:37:11.024,3,1:40.573,209.328,100.57300000000001
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,vettel,ferrari,2,18,4,53,Finished,+5.953,1,1:40.071,210.378,100.071
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,perez,force_india,3,15,7,53,Finished,+28.918,9,1:41.772,206.862,101.77199999999999
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,massa,williams,4,12,15,53,Finished,+38.831,4,1:40.881,208.689,100.881
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,kvyat,red_bull,5,10,11,53,Finished,+47.566,NA,NA,NA,NA
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,nasr,sauber,6,8,12,53,Finished,+56.508,6,1:41.372,207.678,101.372
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,maldonado,lotus_f1,7,6,14,53,Finished,+1:01.088,7,1:41.507,207.402,101.507
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,raikkonen,ferrari,8,4,5,53,Finished,+1:12.358,2,1:40.294,209.91,100.294
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,button,mclaren,9,2,13,53,Finished,+1:19.467,13,1:43.068,204.261,103.068
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,max_verstappen,toro_rosso,10,1,9,53,Finished,+1:28.424,15,1:43.265,203.871,103.265
2015,15,Russian Grand Prix,2015-10-11,Russia,Sochi,sochi,train,alonso,mclaren,11,0,19,53,Finished,+1:31.210,12,1:42.639,205.115,102.63900000000001
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,hamilton,mercedes,1,25,2,56,Finished,1:50:52.703,2,1:40.738,197.014,100.738
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,rosberg,mercedes,2,18,1,56,Finished,+2.850,1,1:40.666,197.154,100.666
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,vettel,ferrari,3,15,13,56,Finished,+3.381,3,1:41.330,195.863,101.33
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,max_verstappen,toro_rosso,4,12,8,56,Finished,+22.359,9,1:43.172,192.366,103.172
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,perez,force_india,5,10,5,56,Finished,+24.413,7,1:43.010,192.668,103.00999999999999
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,button,mclaren,6,8,11,56,Finished,+28.058,8,1:43.026,192.638,103.02600000000001
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,sainz,toro_rosso,7,6,20,56,Finished,+30.619,5,1:42.660,193.325,102.66
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,maldonado,lotus_f1,8,4,12,56,Finished,+32.273,6,1:42.849,192.97,102.84899999999999
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,nasr,sauber,9,2,15,56,Finished,+40.257,12,1:44.407,190.09,104.407
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,ricciardo,red_bull,10,1,3,56,Finished,+53.371,4,1:41.980,194.614,101.97999999999999
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,alonso,mclaren,11,0,9,56,Finished,+54.816,11,1:44.323,190.243,104.32300000000001
2015,16,United States Grand Prix,2015-10-25,USA,Austin,americas,train,rossi,manor,12,0,17,56,Finished,+1:15.277,16,1:48.173,183.472,108.173
2015,18,Brazilian Grand Prix,2015-11-15,Brazil,São Paulo,interlagos,train,rosberg,mercedes,1,25,1,71,Finished,1:31:09.090,2,1:14.957,206.95,74.957
2015,18,Brazilian Grand Prix,2015-11-15,Brazil,São Paulo,interlagos,train,hamilton,mercedes,2,18,2,71,Finished,+7.756,1,1:14.832,207.296,74.832
2015,18,Brazilian Grand Prix,2015-11-15,Brazil,São Paulo,interlagos,train,vettel,ferrari,3,15,3,71,Finished,+14.244,3,1:15.046,206.705,75.04599999999999
2015,18,Brazilian Grand Prix,2015-11-15,Brazil,São Paulo,interlagos,train,raikkonen,ferrari,4,12,4,71,Finished,+47.543,4,1:15.416,205.691,75.416
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,rosberg,mercedes,1,25,1,55,Finished,1:38:30.175,5,1:45.356,189.779,105.356
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,hamilton,mercedes,2,18,2,55,Finished,+8.271,1,1:44.517,191.302,104.517
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,raikkonen,ferrari,3,15,3,55,Finished,+19.430,4,1:44.942,190.528,104.94200000000001
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,vettel,ferrari,4,12,15,55,Finished,+43.735,2,1:44.550,191.242,104.55
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,perez,force_india,5,10,4,55,Finished,+1:03.952,8,1:45.892,188.818,105.892
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,ricciardo,red_bull,6,8,5,55,Finished,+1:05.010,9,1:46.305,188.085,106.305
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,hulkenberg,force_india,7,6,7,55,Finished,+1:33.618,16,1:47.064,186.751,107.064
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,massa,williams,8,4,8,55,Finished,+1:37.751,14,1:46.984,186.891,106.98400000000001
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,grosjean,lotus_f1,9,2,18,55,Finished,+1:38.201,7,1:45.859,188.877,105.85900000000001
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,kvyat,red_bull,10,1,9,55,Finished,+1:42.371,13,1:46.882,187.069,106.882
2015,19,Abu Dhabi Grand Prix,2015-11-29,UAE,Abu Dhabi,yas_marina,train,sainz,toro_rosso,11,0,10,55,Finished,+1:43.525,15,1:46.998,186.867,106.99799999999999
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,rosberg,mercedes,1,25,2,57,Finished,1:48:15.565,3,1:30.557,210.815,90.557
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,hamilton,mercedes,2,18,1,57,Finished,+8.060,4,1:30.646,210.608,90.646
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,vettel,ferrari,3,15,3,57,Finished,+9.643,2,1:29.951,212.235,89.951
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,ricciardo,red_bull,4,12,8,57,Finished,+24.330,1,1:28.997,214.51,88.997
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,massa,williams,5,10,6,57,Finished,+58.979,9,1:32.288,206.861,92.288
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,grosjean,haas,6,8,19,57,Finished,+1:12.081,17,1:32.862,205.582,92.862
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,hulkenberg,force_india,7,6,10,57,Finished,+1:14.199,16,1:32.833,205.646,92.833
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,bottas,williams,8,4,16,57,Finished,+1:15.153,14,1:32.725,205.886,92.725
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,sainz,toro_rosso,9,2,7,57,Finished,+1:15.680,7,1:31.671,208.253,91.67099999999999
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,max_verstappen,toro_rosso,10,1,5,57,Finished,+1:16.833,6,1:31.516,208.606,91.51599999999999
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,jolyon_palmer,renault,11,0,13,57,Finished,+1:23.399,18,1:32.955,205.376,92.955
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,kevin_magnussen,renault,12,0,14,57,Finished,+1:25.606,10,1:32.452,206.494,92.452
2016,1,Australian Grand Prix,2016-03-20,Australia,Melbourne,albert_park,train,perez,force_india,13,0,9,57,Finished,+1:31.699,15,1:32.780,205.764,92.78
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,rosberg,mercedes,1,25,2,57,Finished,1:33:34.696,1,1:34.482,206.21,94.482
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,raikkonen,ferrari,2,18,4,57,Finished,+10.282,3,1:35.158,204.745,95.158
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,hamilton,mercedes,3,15,1,57,Finished,+30.148,2,1:34.677,205.785,94.67699999999999
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,ricciardo,red_bull,4,12,5,57,Finished,+1:02.494,9,1:36.064,202.814,96.064
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,grosjean,haas,5,10,9,57,Finished,+1:18.299,11,1:36.095,202.749,96.095
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain,Sakhir,bahrain,train,max_verstappen,toro_rosso,6,8,10,57,Finished,+1:20.929,7,1:35.504,204.004,95.50399999999999
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,rosberg,mercedes,1,25,1,56,Finished,1:38:53.891,6,1:40.418,195.419,100.418
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,vettel,ferrari,2,18,4,56,Finished,+37.776,9,1:40.610,195.046,100.61
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,kvyat,red_bull,3,15,6,56,Finished,+45.936,14,1:41.546,193.248,101.54599999999999
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,ricciardo,red_bull,4,12,2,56,Finished,+52.688,11,1:41.015,194.264,101.015
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,raikkonen,ferrari,5,10,3,56,Finished,+1:05.872,8,1:40.593,195.079,100.593
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,massa,williams,6,8,10,56,Finished,+1:15.511,16,1:41.815,192.737,101.815
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,hamilton,mercedes,7,6,22,56,Finished,+1:18.230,10,1:40.662,194.945,100.662
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,max_verstappen,toro_rosso,8,4,9,56,Finished,+1:19.268,5,1:40.399,195.456,100.399
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,sainz,toro_rosso,9,2,8,56,Finished,+1:24.127,12,1:41.485,193.364,101.485
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,bottas,williams,10,1,5,56,Finished,+1:26.192,15,1:41.558,193.225,101.55799999999999
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,perez,force_india,11,0,7,56,Finished,+1:34.283,17,1:41.846,192.679,101.846
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,alonso,mclaren,12,0,11,56,Finished,+1:37.253,19,1:42.226,191.962,102.226
2016,3,Chinese Grand Prix,2016-04-17,China,Shanghai,shanghai,train,button,mclaren,13,0,12,56,Finished,+1:41.990,3,1:40.298,195.652,100.298
2016,4,Russian Grand Prix,2016-05-01,Russia,Sochi,sochi,train,rosberg,mercedes,1,25,1,53,Finished,1:32:41.997,1,1:39.094,212.452,99.094
2016,4,Russian Grand Prix,2016-05-01,Russia,Sochi,sochi,train,hamilton,mercedes,2,18,10,53,Finished,+25.022,4,1:40.266,209.969,100.26599999999999
2016,4,Russian Grand Prix,2016-05-01,Russia,Sochi,sochi,train,raikkonen,ferrari,3,15,3,53,Finished,+31.998,3,1:40.101,210.315,100.101
2016,4,Russian Grand Prix,2016-05-01,Russia,Sochi,sochi,train,bottas,williams,4,12,2,53,Finished,+50.217,6,1:41.159,208.115,101.15899999999999
2016,4,Russian Grand Prix,2016-05-01,Russia,Sochi,sochi,train,massa,williams,5,10,4,53,Finished,+1:14.427,2,1:39.743,211.07,99.743
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,hamilton,mercedes,1,25,3,78,Finished,1:59:29.133,1,1:17.939,154.135,77.939
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,ricciardo,red_bull,2,18,1,78,Finished,+7.252,3,1:18.294,153.437,78.294
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,perez,force_india,3,15,7,78,Finished,+13.825,4,1:18.446,153.139,78.446
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,vettel,ferrari,4,12,4,78,Finished,+15.846,2,1:18.005,154.005,78.005
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,alonso,mclaren,5,10,9,78,Finished,+1:25.076,8,1:19.170,151.739,79.17
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,hulkenberg,force_india,6,8,5,78,Finished,+1:32.999,11,1:19.232,151.62,79.232
2016,6,Monaco Grand Prix,2016-05-29,Monaco,Monte-Carlo,monaco,train,rosberg,mercedes,7,6,2,78,Finished,+1:33.290,6,1:18.763,152.523,78.763
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,hamilton,mercedes,1,25,1,71,Finished,1:27:38.107,1,1:08.411,227.647,68.411
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,max_verstappen,red_bull,2,18,8,71,Finished,+5.719,5,1:09.618,223.7,69.618
